STATE,year,WQI
13,2013,57.48581507246377
14,2013,57.71037826086956
14,2013,63.96100463768115
14,2013,62.06952550724638
14,2013,66.79820463768117
17,2013,63.44778115942029
17,2013,67.11284028985509
17,2013,53.071183478260856
17,2013,50.24874347826086
11,2013,247.75948057971016
11,2013,498.5302336231885
11,2013,407.9987744927537
11,2013,329.4021739130435
11,2013,282.9675211594203
11,2013,112.62671420289855
11,2013,501.0988489855073
11,2013,729.6492747826088
11,2013,420.4373411594203
2,2013,66.3653095652174
2,2013,54.81057478260869
2,2013,55.73140956521739
2,2013,67.99409072463769
2,2013,85.10564985507249
2,2013,55.584915072463765
2,2013,56.2751356521739
2,2013,69.70448115942028
2,2013,87.67367797101451
2,2013,55.60491565217392
2,2013,117.919895942029
2,2013,69.71280492753621
2,2013,64.07284347826086
16,2013,164.1358663768116
16,2013,900.8349020289857
16,2013,179.9901002898551
16,2013,819.4121747826086
16,2013,477.69836028985503
16,2013,482.36254144927534
16,2013,846.6567895652174
16,2013,746.1275750724639
16,2013,231.49714753623184
16,2013,757.0261089855073
16,2013,1002.9853373913044
16,2013,718.9796428985508
18,2013,204.96808766702017
18,2013,215.73248766702017
18,2013,400.6566661051567
18,2013,245.76708766702012
19,2013,64.79940173913043
5,2013,56.53666173913044
5,2013,57.51598173913044
5,2013,61.70511652173913
5,2013,199.1400747826087
19,2013,78.3075947826087
19,2013,57.92459304347828
19,2013,72.83933304347826
19,2013,66.59888782608695
19,2013,72.34218608695653
8,2013,59.10042782608696
3,2013,61.001088115942025
3,2013,62.715428115942046
3,2013,53.92036028985508
3,2013,69.98736840579711
3,2013,43.76601391304346
3,2013,48.93401449275361
3,2013,48.36211362318841
3,2013,46.85204579710145
3,2013,50.224659420289846
3,2013,55.585160869565215
3,2013,51.51566
3,2013,76.72106173913043
3,2013,51.00465304347826
3,2013,58.812234492753625
3,2013,51.88566782608696
3,2013,52.12935420289854
3,2013,109.08499014492754
3,2013,25.34586057971015
3,2013,73.0471055072464
3,2013,53.52566231884058
3,2013,61.02015971014493
3,2013,59.95316985507247
3,2013,51.32010695652174
3,2013,45.52021971014493
3,2013,55.25816666666668
3,2013,52.76054173913043
3,2013,49.57228086956522
3,2013,52.52535391304348
3,2013,759.3414333333335
3,2013,474.6959686956522
3,2013,1280.384456231884
3,2013,1712.1466237681163
3,2013,49.84422811594203
3,2013,45.51075942028985
3,2013,90.01351565217392
3,2013,1451.6513701449276
3,2013,1272.6139292753624
3,2013,104.077288115942
3,2013,54.11594057971016
7,2013,62.38049078674948
7,2013,63.714137743271216
7,2013,68.83111716356107
7,2013,69.58255919254658
4,2013,71.98315652173913
4,2013,104.36794289855074
4,2013,92.8990831884058
20,2012,3642.51046126294
6,2012,48.94339478260871
6,2012,147.79253101449277
6,2012,473.1322692753623
6,2012,617.2048231884058
6,2012,124.53339536231884
10,2012,103.01879825277304
10,2012,78.6040979710145
10,2012,146.64667304347827
10,2012,70.99872666666667
10,2012,112.37565884057972
10,2012,87.44163188405798
10,2012,63.659283768115934
10,2012,93.72138434782607
10,2012,92.16553130434782
10,2012,72.17136782608696
10,2012,99.89798927536232
10,2012,179.75463420289856
10,2012,69.29200869565217
10,2012,96.12413739130434
10,2012,56.3334484057971
10,2012,52.93586782608696
10,2012,65.13140289855073
10,2012,49.06230086956522
10,2012,98.99985594202896
10,2012,79.72858463768117
10,2012,83.12563188405797
10,2012,272.0691153623189
10,2012,82.11893072463768
10,2012,75.55725333333332
10,2012,89.16059362318842
10,2012,57.35672869565217
10,2012,99.317011884058
10,2012,108.9377950724638
15,2012,79.68866231884058
15,2012,83.51654985507247
15,2012,83.1950631884058
15,2012,80.41544260869566
15,2012,130.3985750724638
15,2012,94.91414376811592
15,2012,77.38312260869564
15,2012,88.6079295652174
15,2012,78.2631556521739
15,2012,76.92142231884058
15,2012,75.65192260869566
15,2012,71.23309623188406
15,2012,82.99877942028985
15,2012,73.80395014492753
15,2012,74.48222173913045
15,2012,73.73713043478259
15,2012,77.99746898550725
15,2012,78.63312202898551
15,2012,85.22888376811594
15,2012,74.55789565217391
15,2012,83.369244057971
15,2012,79.3327168115942
15,2012,90.84906405797102
15,2012,94.9936168115942
15,2012,89.6446020289855
15,2012,80.40133536231883
15,2012,81.48442927536232
15,2012,79.73137043478259
15,2012,77.52235623188406
15,2012,74.75038289855074
15,2012,84.14981652173913
15,2012,70.26410869565217
15,2012,73.87346260869565
15,2012,66.6994956521739
13,2012,53.507415362318845
13,2012,54.5217431884058
13,2012,56.29577652173912
13,2012,59.60583768115941
13,2012,48.86079507246378
13,2012,45.91524202898551
13,2012,79.15671623188406
13,2012,61.24183768115942
13,2012,75.05082840579709
13,2012,43.62535072463768
13,2012,54.49242115942029
13,2012,57.96639536231884
13,2012,61.98602927536233
13,2012,45.58160753623188
13,2012,98.16889739130434
13,2012,86.01370463768114
13,2012,56.62738318840581
13,2012,58.2889431884058
13,2012,52.58138492753623
13,2012,50.1212031884058
13,2012,107.76404057971016
13,2012,81.5279104347826
13,2012,54.13697507246378
13,2012,77.30935652173913
13,2012,46.45125536231884
13,2012,42.83990782608696
13,2012,334.8805208695652
13,2012,69.50849536231884
13,2012,49.09042463768117
13,2012,46.67360202898551
13,2012,58.4938472463768
13,2012,85.85275130434782
13,2012,71.9344168115942
13,2012,52.721626086956526
13,2012,42.89808057971015
13,2012,63.57493536231884
13,2012,72.77923449275363
13,2012,68.40607391304349
13,2012,69.416135942029
13,2012,60.83286550724638
13,2012,48.208895072463775
13,2012,90.702435942029
13,2012,65.29262579710145
13,2012,72.1066495652174
13,2012,44.87041536231884
13,2012,55.09714347826086
13,2012,75.07809652173913
13,2012,63.229048695652175
13,2012,58.64968405797103
13,2012,56.71700492753624
13,2012,72.3082895652174
13,2012,67.32890927536232
13,2012,72.4693075362319
13,2012,53.88549391304348
13,2012,63.89988927536232
13,2012,57.19930927536233
13,2012,67.03351188405797
13,2012,72.07380811594203
13,2012,54.064495942029
13,2012,55.33654840579711
13,2012,43.91295565217391
13,2012,37.6966368115942
13,2012,64.22892811594203
13,2012,50.21096898550724
13,2012,44.60786318840581
13,2012,66.10327594202897
13,2012,58.84579768115942
13,2012,56.2861431884058
13,2012,72.22996405797102
14,2012,61.88726492753622
14,2012,65.36891826086958
14,2012,55.2039055072464
14,2012,54.54702463768116
17,2012,66.35923710144927
17,2012,69.43154173913045
17,2012,50.72182895915679
17,2012,48.56434200263505
11,2012,236.11749971014493
11,2012,357.30688000000004
11,2012,130.74214898550724
11,2012,119.57174782608696
11,2012,134.6109292753623
11,2012,131.89762144927536
11,2012,103.56897246376812
11,2012,104.02370869565218
11,2012,96.83639478260868
2,2012,71.23052260869568
2,2012,63.12268782608695
2,2012,69.42229536231883
2,2012,80.43800289855072
2,2012,58.489621449275376
2,2012,56.211715362318834
2,2012,61.04238869565217
2,2012,175.1459608695652
2,2012,67.64384144927536
2,2012,59.75733507246376
2,2012,68.57932811594203
2,2012,79.73038289855072
2,2012,86.8599295652174
18,2012,131.475265942029
16,2012,161.4656263768116
16,2012,994.0575997101448
16,2012,187.9854736231884
16,2012,1061.2794008695653
16,2012,623.2625402898551
16,2012,704.4017547826087
16,2012,1036.3716765217391
16,2012,999.1566684057972
16,2012,275.5845608695652
16,2012,1106.673286956522
16,2012,729.4641147826087
16,2012,566.9739339130435
18,2012,290.9699471014493
18,2012,261.7943848123374
18,2012,279.5030387253809
19,2012,77.27882173913044
5,2012,51.08061333333334
5,2012,47.91403449275362
5,2012,61.90771507246377
5,2012,419.4409443478261
19,2012,76.59827159420291
19,2012,60.5224452173913
19,2012,67.70085710144929
19,2012,71.0756452173913
8,2012,60.89984115942031
3,2012,53.41062
3,2012,60.01372028985509
3,2012,40.10414695652174
3,2012,65.73508028985508
3,2012,33.44898637681159
3,2012,45.77106028985508
3,2012,47.85341333333333
3,2012,46.043411594202894
3,2012,44.16113333333333
3,2012,46.91350347826086
3,2012,58.61120782608696
3,2012,49.86106724637681
3,2012,49.2480063768116
3,2012,102.20338869565218
3,2012,37.3139872463768
3,2012,66.30102376811594
3,2012,48.87947391304348
3,2012,46.48232579710144
3,2012,59.669999420289855
3,2012,50.24585391304348
3,2012,51.5126327536232
3,2012,48.01315246376812
3,2012,48.96819999999999
3,2012,52.20760811594203
3,2012,43.804511884057966
3,2012,48.494753043478255
3,2012,574.3888310144928
3,2012,409.03493478260873
3,2012,1293.9172144927536
3,2012,1582.9282284057974
3,2012,44.955285797101446
3,2012,42.94079797101449
3,2012,48.15217594202898
3,2012,1616.225016231884
3,2012,914.1084173913044
3,2012,101.83592666666664
3,2012,54.24709362318841
3,2012,49.71564
3,2012,52.43470666666665
7,2012,55.51455681159419
7,2012,56.81084405797102
7,2012,53.14513014492754
7,2012,46.09181565217391
4,2012,72.61410145507244
4,2012,102.84941710144926
4,2012,104.57196347826088
20,2011,3616.292029089027
12,2011,230.32110125603865
12,2011,577.1506655248132
12,2011,574.4660024478902
12,2011,565.2972154913684
12,2011,576.3457519016248
12,2011,447.8579981791156
6,2011,53.88842173913042
6,2011,108.17828115942032
6,2011,102.6614295652174
6,2011,120.41700550724636
6,2011,135.19452028985506
6,2011,131.82453652173913
6,2011,111.78457159420287
6,2011,107.58115565217392
6,2011,233.1081990518039
10,2011,38.85332260869566
10,2011,48.468316521739126
10,2011,41.05283159420291
10,2011,44.9949452173913
10,2011,27.68714782608695
10,2011,29.554341159420296
10,2011,43.88769623188406
10,2011,38.10150260869567
10,2011,33.197915072463786
10,2011,32.59176753623188
10,2011,32.14372782608696
10,2011,27.753127826086967
10,2011,38.5636515942029
10,2011,50.239304637681165
10,2011,44.465097681159406
10,2011,36.08118202898551
10,2011,32.16747449275362
15,2011,82.45344173913044
15,2011,89.66818675793266
15,2011,85.8936620289855
15,2011,83.96286202898548
15,2011,115.1591391304348
15,2011,96.53921855072464
15,2011,85.3772820289855
15,2011,97.37727101449276
15,2011,83.30013478260868
15,2011,74.78259594202899
15,2011,79.79866898550725
15,2011,79.2714356521739
15,2011,78.27390463768116
15,2011,74.07394927536231
15,2011,74.40864956521739
15,2011,91.3159231884058
15,2011,80.58750289855072
15,2011,81.77944173913046
15,2011,574.9848449275362
15,2011,70.93064956521741
15,2011,78.06941072463769
15,2011,79.23010405797103
15,2011,94.38019739130436
15,2011,93.8485286956522
15,2011,92.15105536231886
15,2011,88.58632173913045
15,2011,97.17264260869564
15,2011,95.04236927536232
15,2011,81.57277536231885
15,2011,82.17264898550725
15,2011,94.99189594202898
15,2011,74.21733623188405
15,2011,74.21209623188406
15,2011,68.87317565217393
13,2011,45.09951507246377
13,2011,49.823929855072464
13,2011,47.02341565217391
13,2011,45.10340811594203
13,2011,66.69745739130435
13,2011,80.36960811594204
13,2011,75.39574898550724
13,2011,59.40399014492753
13,2011,49.58295507246377
13,2011,49.35824840579711
13,2011,49.46471391304348
13,2011,113.5955231884058
13,2011,73.15973275362319
13,2011,49.089795072463765
13,2011,59.40371130434782
13,2011,55.2712715942029
13,2011,60.96131014492754
13,2011,108.21367797101448
13,2011,88.78710318840581
13,2011,49.412414782608685
13,2011,56.24164811594202
13,2011,270.28683333333333
13,2011,48.17336376811594
13,2011,48.77411072463769
13,2011,59.10031999999999
13,2011,87.55671217391306
13,2011,56.77476985507246
13,2011,46.23275333333334
13,2011,41.30154840579711
13,2011,47.57460115942029
13,2011,60.484613043478255
13,2011,57.79201449275362
13,2011,54.24306202898551
13,2011,68.31596492753624
13,2011,62.583449275362334
13,2011,63.71144202898551
13,2011,48.18584289855074
13,2011,73.01684434782608
13,2011,57.609654492753634
13,2011,53.03149362318841
13,2011,44.46131043478261
13,2011,41.66946869565217
13,2011,52.29378289855073
13,2011,48.83350956521738
13,2011,69.99001942028987
13,2011,51.435567536231886
13,2011,68.8194295652174
13,2011,68.15744173913043
13,2011,76.76352434782608
13,2011,83.13457391304347
13,2011,53.76078260869566
13,2011,44.72168260869566
13,2011,55.85644434782608
13,2011,59.12959594202899
13,2011,57.61510869565218
13,2011,46.88306347826087
13,2011,55.50684231884059
13,2011,81.58652318840579
13,2011,61.97902173913044
14,2011,59.269704347826085
14,2011,64.53885768115941
17,2011,64.95778782608694
17,2011,61.25829333333334
17,2011,58.63439014492753
17,2011,54.09876231884058
11,2011,136.3442939130435
11,2011,235.4915747826087
11,2011,85.7330420289855
11,2011,99.68434724637682
11,2011,134.0089684057971
11,2011,137.4286275362319
11,2011,120.32183217391304
11,2011,77.89455971014495
11,2011,95.97918753623188
11,2011,80.82781478260868
9,2011,83.24285739130437
9,2011,72.46358086956522
18,2011,130.21957898550727
16,2011,146.76069884057972
16,2011,566.9132660869565
16,2011,235.14348
16,2011,635.4293324637681
16,2011,443.34420579710144
16,2011,419.051932173913
16,2011,765.6620530434783
16,2011,672.6858353623189
16,2011,267.6216284057971
16,2011,828.1471936231885
16,2011,858.3794060869566
16,2011,475.8181466666667
18,2011,217.51337959494612
18,2011,217.5118395949461
18,2011,226.78646655146787
19,2011,91.4605084057971
19,2011,76.37185449275361
5,2011,49.90595159420289
5,2011,53.93346521739131
5,2011,51.739118260869546
5,2011,123.57171304347824
19,2011,74.95028753623187
19,2011,73.99839550824588
3,2011,58.98779971014493
3,2011,26.14321681159419
3,2011,101.36258782608698
3,2011,58.1417663768116
3,2011,103.82966
7,2011,41.9762588405797
7,2011,41.63238579710145
7,2011,50.46462231884057
7,2011,51.02650927536232
4,2011,73.08236145507246
4,2011,95.97005739130434
4,2011,102.72540318840582
20,2010,278.8709994202899
20,2010,3772.551956142167
20,2010,253.12617429951692
20,2010,3761.892580489993
20,2010,451.46297164941336
20,2010,251.92281661835756
6,2010,185.55812086956524
6,2010,240.35588840579717
6,2010,118.57390550724637
6,2010,145.03511101449274
6,2010,457.290467646122
6,2010,211.31047304347828
10,2010,45.86009652173913
10,2010,45.0338831884058
10,2010,49.17887739130435
10,2010,47.19175710144928
10,2010,38.514942318840575
10,2010,43.30972144927535
10,2010,47.45688231884057
10,2010,38.990348695652166
10,2010,29.88087362318841
10,2010,34.84844840579711
10,2010,37.314862608695655
10,2010,34.839028405797094
10,2010,39.62026405797102
10,2010,56.69329768115941
10,2010,52.27783768115942
10,2010,41.0802756521739
10,2010,32.3785695652174
15,2010,90.654715942029
15,2010,77.2551220289855
15,2010,74.81112733764279
15,2010,67.13480588836742
15,2010,82.01212869565218
15,2010,137.9154197101449
15,2010,84.76518898550724
15,2010,390.6185171014493
15,2010,85.81245565217392
15,2010,383.3914057971015
15,2010,73.3637408695652
15,2010,89.31330289855073
15,2010,84.69658985507246
15,2010,93.43858463768116
15,2010,81.25590985507246
15,2010,80.37305681159418
15,2010,76.41084956521739
15,2010,81.5586431884058
15,2010,82.486235942029
15,2010,77.00625072463768
15,2010,62.715501739130445
15,2010,69.4064295652174
15,2010,68.64271652173912
15,2010,74.11090956521738
15,2010,76.7014684057971
15,2010,79.94062840579711
15,2010,80.0150684057971
15,2010,82.19905313474425
15,2010,94.85481710144929
15,2010,82.91662869565216
15,2010,81.3172431884058
15,2010,88.47805893184567
15,2010,65.3300156521739
15,2010,70.28989594202899
15,2010,67.46481536231884
13,2010,66.94464057971012
13,2010,54.0031347826087
13,2010,51.43059536231884
13,2010,50.201242028985504
13,2010,47.36462144927536
13,2010,55.94716289855074
13,2010,54.26665681159421
13,2010,385.3496205797102
13,2010,53.1554231884058
13,2010,61.523955942029
13,2010,52.95463449275364
13,2010,57.90071014492754
13,2010,62.42142811594204
13,2010,53.972187536231885
13,2010,48.81036347826088
13,2010,51.96364985507247
13,2010,67.11936173913044
13,2010,46.32329391304348
13,2010,57.49722
13,2010,51.56122869565217
13,2010,46.511295072463774
13,2010,50.23191014492753
13,2010,44.89652956521739
13,2010,39.89487507246377
13,2010,48.30645565217391
13,2010,47.70963623188406
13,2010,70.70786434782607
13,2010,74.67312724637682
13,2010,74.26570695652174
13,2010,96.17052260869566
13,2010,42.14398086956522
13,2010,44.4699820289855
13,2010,61.50002695652174
13,2010,51.726490724637685
13,2010,47.17125623188407
13,2010,47.7614715942029
13,2010,63.89513014492753
13,2010,66.50966086956521
13,2010,52.95281362318841
13,2010,51.84438231884057
13,2010,105.65416753623192
13,2010,94.2969736231884
13,2010,24.583323478260866
13,2010,28.45694898550724
13,2010,39.569368695652166
13,2010,47.22409942028988
13,2010,37.869415942029
13,2010,32.87765826086958
13,2010,74.5443507246377
14,2010,59.5975568115942
14,2010,61.89300376811593
17,2010,80.44348782608697
1,2010,148.1422672463768
1,2010,110.21728666666668
1,2010,88.44062028985509
1,2010,93.4221139130435
1,2010,93.1506608695652
1,2010,68.41865623188407
1,2010,88.19528173913045
1,2010,80.00904956521741
2,2010,50.57318753623187
2,2010,49.84363478260868
2,2010,65.91079652173912
2,2010,55.810588985507245
2,2010,51.88918202898552
2,2010,49.04326144927536
2,2010,63.40412898550724
2,2010,84.98434376811593
2,2010,46.68920695652174
2,2010,58.81922898550724
2,2010,57.459495942029
2,2010,59.7466431884058
18,2010,259.09303347826085
18,2010,247.0865479710145
18,2010,136.25502014492756
18,2010,261.0846189855073
16,2010,176.07013275362323
16,2010,598.1125747826087
16,2010,221.77788144927536
16,2010,688.1411805797101
19,2010,81.91095942028986
19,2010,74.88846144927537
16,2010,624.1226544927537
16,2010,797.216395362319
16,2010,392.59566
16,2010,750.0140408695653
16,2010,795.2605368115943
16,2010,308.45242173913044
16,2010,784.0938292753623
16,2010,580.0802620289854
19,2010,58.65416057971014
5,2010,64.63008637681158
5,2010,71.32352956521738
5,2010,58.299632463768106
3,2010,102.01553623188404
3,2010,83.8741672463768
3,2010,105.61001768115943
3,2010,49.72740579710145
7,2010,57.09693246376811
7,2010,55.5454242995169
7,2010,55.02085038647344
7,2010,51.11480038647344
7,2010,47.225568212560376
4,2010,72.1026968115942
4,2010,95.49333101449275
4,2010,106.27629739130435
6,2009,48.50082782608696
12,2009,165.56853130434783
12,2009,566.5102613702238
12,2009,124.69513101449276
12,2009,89.16405623188408
12,2009,245.3970626086956
12,2009,163.241131884058
20,2009,48.50082782608696
6,2009,454.8349457971015
6,2009,310.43019536231884
6,2009,315.1032588405797
6,2009,120.68518173913044
6,2009,191.8577113043478
